extract_date,date,mod_zcta,total_ed_visits,ili_pne_visits,ili_pne_admissions,pct_visits,pct_adm
2020-12-01,2020-06-15,11435,39,0,0,0,NaN
2020-12-01,2020-06-15,11436,11,0,0,0,NaN
2020-12-01,2020-06-15,11691,79,2,0,0.02531645569620253,0
2020-12-01,2020-06-15,11692,27,0,0,0,NaN
2020-12-01,2020-06-15,11693,10,0,0,0,NaN
2020-12-01,2020-06-15,11694,12,0,0,0,NaN
2020-12-01,2020-06-16,10001,29,0,0,0,NaN
2020-12-01,2020-06-16,10002,61,0,0,0,NaN
2020-12-01,2020-06-16,10003,27,1,0,0.037037037037037035,0
2020-12-01,2020-06-16,10005,6,1,1,0.16666666666666666,1
2020-12-01,2020-06-16,10007,1,0,0,0,NaN
2020-12-01,2020-06-16,10009,41,0,0,0,NaN
2020-12-01,2020-06-16,10010,11,0,0,0,NaN
2020-12-01,2020-06-16,10011,15,0,0,0,NaN
2020-12-01,2020-06-16,10012,2,0,0,0,NaN
2020-12-01,2020-06-16,10013,10,0,0,0,NaN
2020-12-01,2020-06-16,10014,5,0,0,0,NaN
2020-12-01,2020-06-16,10016,53,0,0,0,NaN
2020-12-01,2020-06-16,10017,7,0,0,0,NaN
2020-12-01,2020-06-16,10018,4,0,0,0,NaN
2020-12-01,2020-06-16,10019,41,1,0,0.024390243902439025,0
2020-12-01,2020-06-16,10021,17,0,0,0,NaN
2020-12-01,2020-06-16,10022,11,0,0,0,NaN
2020-12-01,2020-06-16,10023,20,0,0,0,NaN
2020-12-01,2020-06-16,10024,15,0,0,0,NaN
2020-12-01,2020-06-16,10025,59,3,1,0.05084745762711865,0.3333333333333333
2020-12-01,2020-06-16,10026,30,3,2,0.1,0.6666666666666666
2020-12-01,2020-06-16,10027,69,1,0,0.014492753623188406,0
2020-12-01,2020-06-16,10028,21,0,0,0,NaN
2020-12-01,2020-06-16,10029,122,1,0,0.00819672131147541,0
2020-12-01,2020-06-16,10030,46,2,0,0.043478260869565216,0
2020-12-01,2020-06-16,10031,57,4,0,0.07017543859649122,0
2020-12-01,2020-06-16,10032,64,1,0,0.015625,0
2020-12-01,2020-06-16,10033,54,0,0,0,NaN
2020-12-01,2020-06-16,10034,27,2,0,0.07407407407407407,0
2020-12-01,2020-06-16,10035,65,2,0,0.03076923076923077,0
2020-12-01,2020-06-16,10036,19,0,0,0,NaN
2020-12-01,2020-06-16,10037,28,2,1,0.07142857142857142,0.5
2020-12-01,2020-06-16,10038,11,0,0,0,NaN
2020-12-01,2020-06-16,10039,37,0,0,0,NaN
2020-12-01,2020-06-16,10040,26,1,0,0.038461538461538464,0
2020-12-01,2020-06-16,10044,7,1,0,0.14285714285714285,0
2020-12-01,2020-06-16,10065,16,1,1,0.0625,1
2020-12-01,2020-06-16,10069,6,0,0,0,NaN
2020-12-01,2020-06-16,10075,11,0,0,0,NaN
2020-12-01,2020-06-16,10128,20,0,0,0,NaN
2020-12-01,2020-06-16,10280,3,0,0,0,NaN
2020-12-01,2020-06-16,10282,5,0,0,0,NaN
2020-12-01,2020-06-16,10301,32,2,1,0.0625,0.5
2020-12-01,2020-06-16,10302,19,0,0,0,NaN
2020-12-01,2020-06-16,10303,25,0,0,0,NaN
2020-12-01,2020-06-16,10304,43,1,0,0.023255813953488372,0
2020-12-01,2020-06-16,10305,29,1,0,0.034482758620689655,0
2020-12-01,2020-06-16,10306,27,1,0,0.037037037037037035,0
2020-12-01,2020-06-16,10307,6,0,0,0,NaN
2020-12-01,2020-06-16,10308,12,0,0,0,NaN
2020-12-01,2020-06-16,10309,24,0,0,0,NaN
2020-12-01,2020-06-16,10310,28,0,0,0,NaN
2020-12-01,2020-06-16,10312,33,0,0,0,NaN
2020-12-01,2020-06-16,10314,56,3,0,0.05357142857142857,0
2020-12-01,2020-06-16,10451,86,0,0,0,NaN
2020-12-01,2020-06-16,10452,115,2,0,0.017391304347826087,0
2020-12-01,2020-06-16,10453,104,1,0,0.009615384615384616,0
2020-12-01,2020-06-16,10454,63,0,0,0,NaN
2020-12-01,2020-06-16,10455,68,2,1,0.029411764705882353,0.5
2020-12-01,2020-06-16,10456,142,2,1,0.014084507042253521,0.5
2020-12-01,2020-06-16,10457,148,4,2,0.02702702702702703,0.5
2020-12-01,2020-06-16,10458,111,1,0,0.009009009009009009,0
2020-12-01,2020-06-16,10459,71,1,0,0.014084507042253521,0
2020-12-01,2020-06-16,10460,91,4,2,0.04395604395604396,0.5
2020-12-01,2020-06-16,10461,57,1,1,0.017543859649122806,1
2020-12-01,2020-06-16,10462,79,0,0,0,NaN
2020-12-01,2020-06-16,10463,41,0,0,0,NaN
2020-12-01,2020-06-16,10464,4,0,0,0,NaN
2020-12-01,2020-06-16,10465,20,1,1,0.05,1
2020-12-01,2020-06-16,10466,70,1,0,0.014285714285714285,0
2020-12-01,2020-06-16,10467,121,3,1,0.024793388429752067,0.3333333333333333
2020-12-01,2020-06-16,10468,78,2,0,0.02564102564102564,0
2020-12-01,2020-06-16,10469,72,2,2,0.027777777777777776,1
2020-12-01,2020-06-16,10470,16,2,0,0.125,0
2020-12-01,2020-06-16,10471,12,0,0,0,NaN
2020-12-01,2020-06-16,10472,85,4,1,0.047058823529411764,0.25
2020-12-01,2020-06-16,10473,66,0,0,0,NaN
2020-12-01,2020-06-16,10474,12,0,0,0,NaN
2020-12-01,2020-06-16,10475,36,0,0,0,NaN
2020-12-01,2020-06-16,11004,8,0,0,0,NaN
2020-12-01,2020-06-16,11101,31,1,0,0.03225806451612903,0
2020-12-01,2020-06-16,11102,32,2,1,0.0625,0.5
2020-12-01,2020-06-16,11103,9,1,1,0.1111111111111111,1
2020-12-01,2020-06-16,11104,11,0,0,0,NaN
2020-12-01,2020-06-16,11105,20,0,0,0,NaN
2020-12-01,2020-06-16,11106,28,0,0,0,NaN
2020-12-01,2020-06-16,11201,33,0,0,0,NaN
2020-12-01,2020-06-16,11203,84,3,2,0.03571428571428571,0.6666666666666666
2020-12-01,2020-06-16,11204,31,0,0,0,NaN
2020-12-01,2020-06-16,11205,40,1,1,0.025,1
2020-12-01,2020-06-16,11206,107,2,0,0.018691588785046728,0
2020-12-01,2020-06-16,11207,108,3,0,0.027777777777777776,0
2020-12-01,2020-06-16,11208,103,2,0,0.019417475728155338,0
2020-12-01,2020-06-16,11209,38,0,0,0,NaN
2020-12-01,2020-06-16,11210,41,1,0,0.024390243902439025,0
2020-12-01,2020-06-16,11211,37,0,0,0,NaN
2020-12-01,2020-06-16,11212,127,3,1,0.023622047244094488,0.3333333333333333
2020-12-01,2020-06-16,11213,59,3,1,0.05084745762711865,0.3333333333333333
2020-12-01,2020-06-16,11214,44,2,0,0.045454545454545456,0
2020-12-01,2020-06-16,11215,33,0,0,0,NaN
2020-12-01,2020-06-16,11216,34,0,0,0,NaN
2020-12-01,2020-06-16,11217,23,0,0,0,NaN
2020-12-01,2020-06-16,11218,38,2,1,0.05263157894736842,0.5
2020-12-01,2020-06-16,11219,50,1,1,0.02,1
2020-12-01,2020-06-16,11220,66,4,2,0.06060606060606061,0.5
2020-12-01,2020-06-16,11221,88,2,0,0.022727272727272728,0
2020-12-01,2020-06-16,11222,21,1,0,0.047619047619047616,0
2020-12-01,2020-06-16,11223,35,1,1,0.02857142857142857,1
2020-12-01,2020-06-16,11224,49,1,0,0.02040816326530612,0
2020-12-01,2020-06-16,11225,36,1,1,0.027777777777777776,1
2020-12-01,2020-06-16,11226,96,0,0,0,NaN
2020-12-01,2020-06-16,11228,20,0,0,0,NaN
2020-12-01,2020-06-16,11229,40,0,0,0,NaN
2020-12-01,2020-06-16,11230,50,0,0,0,NaN
2020-12-01,2020-06-16,11231,16,0,0,0,NaN
2020-12-01,2020-06-16,11232,17,1,0,0.058823529411764705,0
2020-12-01,2020-06-16,11233,82,2,0,0.024390243902439025,0
2020-12-01,2020-06-16,11234,55,2,0,0.03636363636363636,0
2020-12-01,2020-06-16,11235,75,1,0,0.013333333333333334,0
2020-12-01,2020-06-16,11236,85,2,0,0.023529411764705882,0
2020-12-01,2020-06-16,11237,54,2,1,0.037037037037037035,0.5
2020-12-01,2020-06-16,11238,36,0,0,0,NaN
2020-12-01,2020-06-16,11239,8,1,0,0.125,0
2020-12-01,2020-06-16,11354,28,1,1,0.03571428571428571,1
2020-12-01,2020-06-16,11355,36,3,1,0.08333333333333333,0.3333333333333333
2020-12-01,2020-06-16,11356,11,0,0,0,NaN
2020-12-01,2020-06-16,11357,12,0,0,0,NaN
2020-12-01,2020-06-16,11358,18,0,0,0,NaN
2020-12-01,2020-06-16,11360,1,0,0,0,NaN
2020-12-01,2020-06-16,11361,6,0,0,0,NaN
2020-12-01,2020-06-16,11362,2,0,0,0,NaN
2020-12-01,2020-06-16,11364,12,0,0,0,NaN
2020-12-01,2020-06-16,11365,21,0,0,0,NaN
2020-12-01,2020-06-16,11366,8,0,0,0,NaN
2020-12-01,2020-06-16,11367,11,0,0,0,NaN
2020-12-01,2020-06-16,11368,99,2,0,0.020202020202020204,0
2020-12-01,2020-06-16,11369,34,2,0,0.058823529411764705,0
2020-12-01,2020-06-16,11370,20,3,1,0.15,0.3333333333333333
2020-12-01,2020-06-16,11372,43,2,1,0.046511627906976744,0.5
2020-12-01,2020-06-16,11373,59,1,1,0.01694915254237288,1
2020-12-01,2020-06-16,11374,20,0,0,0,NaN
2020-12-01,2020-06-16,11375,24,1,0,0.041666666666666664,0
2020-12-01,2020-06-16,11377,44,1,0,0.022727272727272728,0
2020-12-01,2020-06-16,11378,19,1,1,0.05263157894736842,1
2020-12-01,2020-06-16,11379,10,0,0,0,NaN
2020-12-01,2020-06-16,11385,58,4,0,0.06896551724137931,0
2020-12-01,2020-06-16,11411,25,1,0,0.04,0
2020-12-01,2020-06-16,11412,31,1,1,0.03225806451612903,1
2020-12-01,2020-06-16,11413,16,0,0,0,NaN
2020-12-01,2020-06-16,11414,14,1,0,0.07142857142857142,0
2020-12-01,2020-06-16,11415,10,0,0,0,NaN
2020-12-01,2020-06-16,11416,20,1,1,0.05,1
2020-12-01,2020-06-16,11417,17,1,1,0.058823529411764705,1
2020-12-01,2020-06-16,11418,33,2,0,0.06060606060606061,0
2020-12-01,2020-06-16,11419,29,0,0,0,NaN
2020-12-01,2020-06-16,11420,23,0,0,0,NaN
2020-12-01,2020-06-16,11421,18,1,1,0.05555555555555555,1
2020-12-01,2020-06-16,11422,11,0,0,0,NaN
2020-12-01,2020-06-16,11423,11,0,0,0,NaN
2020-12-01,2020-06-16,11426,6,0,0,0,NaN
2020-12-01,2020-06-16,11427,18,0,0,0,NaN
2020-12-01,2020-06-16,11428,13,0,0,0,NaN
2020-12-01,2020-06-16,11429,25,0,0,0,NaN
2020-12-01,2020-06-16,11432,45,2,1,0.044444444444444446,0.5
2020-12-01,2020-06-16,11433,33,2,1,0.06060606060606061,0.5
2020-12-01,2020-06-16,11434,49,0,0,0,NaN
2020-12-01,2020-06-16,11435,47,0,0,0,NaN
2020-12-01,2020-06-16,11436,15,0,0,0,NaN
2020-12-01,2020-06-16,11691,55,2,1,0.03636363636363636,0.5
2020-12-01,2020-06-16,11692,24,3,1,0.125,0.3333333333333333
2020-12-01,2020-06-16,11693,10,0,0,0,NaN
2020-12-01,2020-06-16,11694,10,1,1,0.1,1
2020-12-01,2020-06-16,11697,4,0,0,0,NaN
2020-12-01,2020-06-17,10001,31,1,0,0.03225806451612903,0
2020-12-01,2020-06-17,10002,48,1,1,0.020833333333333332,1
2020-12-01,2020-06-17,10003,19,1,0,0.05263157894736842,0
2020-12-01,2020-06-17,10004,1,0,0,0,NaN
2020-12-01,2020-06-17,10005,1,0,0,0,NaN
2020-12-01,2020-06-17,10007,1,0,0,0,NaN
2020-12-01,2020-06-17,10009,43,1,0,0.023255813953488372,0
2020-12-01,2020-06-17,10010,14,1,0,0.07142857142857142,0
2020-12-01,2020-06-17,10011,20,0,0,0,NaN
2020-12-01,2020-06-17,10012,7,0,0,0,NaN
2020-12-01,2020-06-17,10013,7,0,0,0,NaN
2020-12-01,2020-06-17,10014,17,1,1,0.058823529411764705,1
2020-12-01,2020-06-17,10016,69,2,0,0.028985507246376812,0
2020-12-01,2020-06-17,10017,9,0,0,0,NaN
2020-12-01,2020-06-17,10018,7,0,0,0,NaN
2020-12-01,2020-06-17,10019,45,1,0,0.022222222222222223,0
2020-12-01,2020-06-17,10021,17,0,0,0,NaN
2020-12-01,2020-06-17,10022,13,0,0,0,NaN
2020-12-01,2020-06-17,10023,20,2,1,0.1,0.5
2020-12-01,2020-06-17,10024,22,0,0,0,NaN
2020-12-01,2020-06-17,10025,85,2,2,0.023529411764705882,1
2020-12-01,2020-06-17,10026,42,1,1,0.023809523809523808,1
2020-12-01,2020-06-17,10027,58,1,1,0.017241379310344827,1
2020-12-01,2020-06-17,10028,15,0,0,0,NaN
2020-12-01,2020-06-17,10029,112,4,4,0.03571428571428571,1
2020-12-01,2020-06-17,10030,47,1,0,0.02127659574468085,0
2020-12-01,2020-06-17,10031,42,1,0,0.023809523809523808,0
2020-12-01,2020-06-17,10032,77,4,1,0.05194805194805195,0.25
2020-12-01,2020-06-17,10033,50,3,1,0.06,0.3333333333333333
2020-12-01,2020-06-17,10034,19,0,0,0,NaN
2020-12-01,2020-06-17,10035,74,4,1,0.05405405405405406,0.25
2020-12-01,2020-06-17,10036,14,1,1,0.07142857142857142,1
2020-12-01,2020-06-17,10037,35,0,0,0,NaN
2020-12-01,2020-06-17,10038,19,0,0,0,NaN
2020-12-01,2020-06-17,10039,40,1,0,0.025,0
2020-12-01,2020-06-17,10040,35,0,0,0,NaN
2020-12-01,2020-06-17,10044,3,0,0,0,NaN
2020-12-01,2020-06-17,10065,9,0,0,0,NaN
2020-12-01,2020-06-17,10075,18,0,0,0,NaN
2020-12-01,2020-06-17,10128,25,0,0,0,NaN
2020-12-01,2020-06-17,10280,4,0,0,0,NaN
2020-12-01,2020-06-17,10301,42,0,0,0,NaN
2020-12-01,2020-06-17,10302,9,0,0,0,NaN
2020-12-01,2020-06-17,10303,27,0,0,0,NaN
2020-12-01,2020-06-17,10304,49,1,0,0.02040816326530612,0
2020-12-01,2020-06-17,10305,34,2,0,0.058823529411764705,0
2020-12-01,2020-06-17,10306,31,0,0,0,NaN
2020-12-01,2020-06-17,10307,10,0,0,0,NaN
2020-12-01,2020-06-17,10308,9,1,0,0.1111111111111111,0
2020-12-01,2020-06-17,10309,26,1,0,0.038461538461538464,0
2020-12-01,2020-06-17,10310,32,0,0,0,NaN
2020-12-01,2020-06-17,10312,30,0,0,0,NaN
2020-12-01,2020-06-17,10314,60,3,1,0.05,0.3333333333333333
2020-12-01,2020-06-17,10451,74,2,0,0.02702702702702703,0
2020-12-01,2020-06-17,10452,116,2,1,0.017241379310344827,0.5
2020-12-01,2020-06-17,10453,114,3,1,0.02631578947368421,0.3333333333333333
2020-12-01,2020-06-17,10454,54,2,1,0.037037037037037035,0.5
2020-12-01,2020-06-17,10455,48,0,0,0,NaN
2020-12-01,2020-06-17,10456,134,0,0,0,NaN
2020-12-01,2020-06-17,10457,131,3,2,0.022900763358778626,0.6666666666666666
2020-12-01,2020-06-17,10458,99,4,2,0.04040404040404041,0.5
2020-12-01,2020-06-17,10459,46,1,1,0.021739130434782608,1
2020-12-01,2020-06-17,10460,83,1,0,0.012048192771084338,0
2020-12-01,2020-06-17,10461,51,0,0,0,NaN
2020-12-01,2020-06-17,10462,62,3,1,0.04838709677419355,0.3333333333333333
2020-12-01,2020-06-17,10463,48,1,0,0.020833333333333332,0
2020-12-01,2020-06-17,10464,2,0,0,0,NaN
2020-12-01,2020-06-17,10465,28,0,0,0,NaN
2020-12-01,2020-06-17,10466,76,1,0,0.013157894736842105,0
2020-12-01,2020-06-17,10467,142,1,1,0.007042253521126761,1
2020-12-01,2020-06-17,10468,92,3,0,0.03260869565217391,0
2020-12-01,2020-06-17,10469,68,4,2,0.058823529411764705,0.5
2020-12-01,2020-06-17,10470,13,0,0,0,NaN
2020-12-01,2020-06-17,10471,9,1,0,0.1111111111111111,0
2020-12-01,2020-06-17,10472,66,1,0,0.015151515151515152,0
2020-12-01,2020-06-17,10473,67,2,2,0.029850746268656716,1
2020-12-01,2020-06-17,10474,23,0,0,0,NaN
2020-12-01,2020-06-17,10475,35,0,0,0,NaN
2020-12-01,2020-06-17,11004,12,0,0,0,NaN
2020-12-01,2020-06-17,11101,35,0,0,0,NaN
2020-12-01,2020-06-17,11102,30,2,1,0.06666666666666667,0.5
2020-12-01,2020-06-17,11103,15,1,0,0.06666666666666667,0
2020-12-01,2020-06-17,11104,9,1,0,0.1111111111111111,0
2020-12-01,2020-06-17,11105,13,0,0,0,NaN
2020-12-01,2020-06-17,11106,22,1,0,0.045454545454545456,0
2020-12-01,2020-06-17,11201,40,2,1,0.05,0.5
2020-12-01,2020-06-17,11203,87,2,1,0.022988505747126436,0.5
2020-12-01,2020-06-17,11204,32,0,0,0,NaN
2020-12-01,2020-06-17,11205,37,1,0,0.02702702702702703,0
2020-12-01,2020-06-17,11206,83,0,0,0,NaN
2020-12-01,2020-06-17,11207,126,6,2,0.047619047619047616,0.3333333333333333
2020-12-01,2020-06-17,11208,107,3,1,0.028037383177570093,0.3333333333333333
2020-12-01,2020-06-17,11209,33,0,0,0,NaN
2020-12-01,2020-06-17,11210,43,1,1,0.023255813953488372,1
2020-12-01,2020-06-17,11211,57,1,1,0.017543859649122806,1
2020-12-01,2020-06-17,11212,106,0,0,0,NaN
2020-12-01,2020-06-17,11213,85,1,0,0.011764705882352941,0
2020-12-01,2020-06-17,11214,34,0,0,0,NaN
2020-12-01,2020-06-17,11215,19,0,0,0,NaN
2020-12-01,2020-06-17,11216,61,1,0,0.01639344262295082,0
2020-12-01,2020-06-17,11217,18,0,0,0,NaN
2020-12-01,2020-06-17,11218,40,0,0,0,NaN
2020-12-01,2020-06-17,11219,41,0,0,0,NaN
2020-12-01,2020-06-17,11220,51,1,0,0.0196078431372549,0
2020-12-01,2020-06-17,11221,80,0,0,0,NaN
2020-12-01,2020-06-17,11222,17,2,1,0.11764705882352941,0.5
2020-12-01,2020-06-17,11223,37,2,1,0.05405405405405406,0.5
2020-12-01,2020-06-17,11224,56,0,0,0,NaN
2020-12-01,2020-06-17,11225,39,0,0,0,NaN
2020-12-01,2020-06-17,11226,85,2,2,0.023529411764705882,1
2020-12-01,2020-06-17,11228,18,0,0,0,NaN
2020-12-01,2020-06-17,11229,42,0,0,0,NaN
2020-12-01,2020-06-17,11230,46,0,0,0,NaN
2020-12-01,2020-06-17,11231,24,0,0,0,NaN
2020-12-01,2020-06-17,11232,17,1,0,0.058823529411764705,0
2020-12-01,2020-06-17,11233,82,2,0,0.024390243902439025,0
2020-12-01,2020-06-17,11234,49,3,1,0.061224489795918366,0.3333333333333333
2020-12-01,2020-06-17,11235,61,1,1,0.01639344262295082,1
2020-12-01,2020-06-17,11236,70,0,0,0,NaN
2020-12-01,2020-06-17,11237,40,0,0,0,NaN
2020-12-01,2020-06-17,11238,28,1,0,0.03571428571428571,0
2020-12-01,2020-06-17,11239,14,1,1,0.07142857142857142,1
2020-12-01,2020-06-17,11354,19,0,0,0,NaN
2020-12-01,2020-06-17,11355,34,1,0,0.029411764705882353,0
2020-12-01,2020-06-17,11356,20,0,0,0,NaN
2020-12-01,2020-06-17,11357,8,1,1,0.125,1
2020-12-01,2020-06-17,11358,9,1,0,0.1111111111111111,0
2020-12-01,2020-06-17,11360,1,0,0,0,NaN
2020-12-01,2020-06-17,11361,3,0,0,0,NaN
2020-12-01,2020-06-17,11362,6,0,0,0,NaN
2020-12-01,2020-06-17,11364,6,0,0,0,NaN
2020-12-01,2020-06-17,11365,22,1,0,0.045454545454545456,0
2020-12-01,2020-06-17,11366,5,0,0,0,NaN
2020-12-01,2020-06-17,11367,22,1,0,0.045454545454545456,0
2020-12-01,2020-06-17,11368,96,3,1,0.03125,0.3333333333333333
2020-12-01,2020-06-17,11369,38,2,0,0.05263157894736842,0
2020-12-01,2020-06-17,11370,16,0,0,0,NaN
2020-12-01,2020-06-17,11372,47,4,2,0.0851063829787234,0.5
2020-12-01,2020-06-17,11373,52,2,1,0.038461538461538464,0.5
2020-12-01,2020-06-17,11374,19,3,1,0.15789473684210525,0.3333333333333333
2020-12-01,2020-06-17,11375,24,1,0,0.041666666666666664,0
2020-12-01,2020-06-17,11377,32,0,0,0,NaN
2020-12-01,2020-06-17,11378,16,2,0,0.125,0
2020-12-01,2020-06-17,11379,12,0,0,0,NaN
2020-12-01,2020-06-17,11385,51,4,0,0.0784313725490196,0
2020-12-01,2020-06-17,11411,23,3,2,0.13043478260869565,0.6666666666666666
2020-12-01,2020-06-17,11412,27,0,0,0,NaN
2020-12-01,2020-06-17,11413,23,0,0,0,NaN
2020-12-01,2020-06-17,11414,9,0,0,0,NaN
2020-12-01,2020-06-17,11415,10,0,0,0,NaN
2020-12-01,2020-06-17,11416,22,1,1,0.045454545454545456,1
2020-12-01,2020-06-17,11417,22,0,0,0,NaN
2020-12-01,2020-06-17,11418,31,1,0,0.03225806451612903,0
2020-12-01,2020-06-17,11419,32,0,0,0,NaN
2020-12-01,2020-06-17,11420,33,1,1,0.030303030303030304,1
2020-12-01,2020-06-17,11421,29,3,2,0.10344827586206896,0.6666666666666666
2020-12-01,2020-06-17,11422,11,0,0,0,NaN
2020-12-01,2020-06-17,11423,24,1,1,0.041666666666666664,1
2020-12-01,2020-06-17,11426,2,0,0,0,NaN
2020-12-01,2020-06-17,11427,17,0,0,0,NaN
2020-12-01,2020-06-17,11428,13,1,0,0.07692307692307693,0
2020-12-01,2020-06-17,11429,16,0,0,0,NaN
2020-12-01,2020-06-17,11432,42,1,1,0.023809523809523808,1
2020-12-01,2020-06-17,11433,30,1,0,0.03333333333333333,0
2020-12-01,2020-06-17,11434,46,2,1,0.043478260869565216,0.5
2020-12-01,2020-06-17,11435,38,4,1,0.10526315789473684,0.25
2020-12-01,2020-06-17,11436,18,1,1,0.05555555555555555,1
2020-12-01,2020-06-17,11691,61,0,0,0,NaN
2020-12-01,2020-06-17,11692,20,1,0,0.05,0
2020-12-01,2020-06-17,11693,11,1,0,0.09090909090909091,0
2020-12-01,2020-06-17,11694,14,2,1,0.14285714285714285,0.5
2020-12-01,2020-06-17,11697,2,0,0,0,NaN
2020-12-01,2020-06-18,10001,30,1,1,0.03333333333333333,1
2020-12-01,2020-06-18,10002,50,1,1,0.02,1
2020-12-01,2020-06-18,10003,25,0,0,0,NaN
2020-12-01,2020-06-18,10005,4,0,0,0,NaN
2020-12-01,2020-06-18,10007,5,0,0,0,NaN
2020-12-01,2020-06-18,10009,47,1,1,0.02127659574468085,1
2020-12-01,2020-06-18,10010,8,0,0,0,NaN
2020-12-01,2020-06-18,10011,19,2,2,0.10526315789473684,1
2020-12-01,2020-06-18,10012,9,0,0,0,NaN
2020-12-01,2020-06-18,10013,6,0,0,0,NaN
2020-12-01,2020-06-18,10014,10,0,0,0,NaN
2020-12-01,2020-06-18,10016,67,2,0,0.029850746268656716,0
2020-12-01,2020-06-18,10017,12,0,0,0,NaN
2020-12-01,2020-06-18,10018,9,0,0,0,NaN
2020-12-01,2020-06-18,10019,38,1,0,0.02631578947368421,0
2020-12-01,2020-06-18,10021,20,0,0,0,NaN
2020-12-01,2020-06-18,10022,10,0,0,0,NaN
2020-12-01,2020-06-18,10023,19,0,0,0,NaN
2020-12-01,2020-06-18,10024,25,0,0,0,NaN
2020-12-01,2020-06-18,10025,57,1,1,0.017543859649122806,1
2020-12-01,2020-06-18,10026,35,0,0,0,NaN
2020-12-01,2020-06-18,10027,66,2,1,0.030303030303030304,0.5
2020-12-01,2020-06-18,10028,25,0,0,0,NaN
2020-12-01,2020-06-18,10029,109,2,2,0.01834862385321101,1
2020-12-01,2020-06-18,10030,41,0,0,0,NaN
2020-12-01,2020-06-18,10031,50,2,0,0.04,0
2020-12-01,2020-06-18,10032,57,2,0,0.03508771929824561,0
2020-12-01,2020-06-18,10033,41,3,0,0.07317073170731707,0
2020-12-01,2020-06-18,10034,35,1,0,0.02857142857142857,0
2020-12-01,2020-06-18,10035,82,0,0,0,NaN
2020-12-01,2020-06-18,10036,17,0,0,0,NaN
2020-12-01,2020-06-18,10037,29,1,0,0.034482758620689655,0
2020-12-01,2020-06-18,10038,18,2,0,0.1111111111111111,0
2020-12-01,2020-06-18,10039,36,0,0,0,NaN
2020-12-01,2020-06-18,10040,29,0,0,0,NaN
2020-12-01,2020-06-18,10044,3,0,0,0,NaN
2020-12-01,2020-06-18,10065,14,0,0,0,NaN
2020-12-01,2020-06-18,10075,19,1,0,0.05263157894736842,0
2020-12-01,2020-06-18,10128,16,0,0,0,NaN
2020-12-01,2020-06-18,10280,2,0,0,0,NaN
2020-12-01,2020-06-18,10282,1,0,0,0,NaN
2020-12-01,2020-06-18,10301,34,2,0,0.058823529411764705,0
2020-12-01,2020-06-18,10302,15,0,0,0,NaN
2020-12-01,2020-06-18,10303,34,1,0,0.029411764705882353,0
2020-12-01,2020-06-18,10304,63,1,0,0.015873015873015872,0
2020-12-01,2020-06-18,10305,33,0,0,0,NaN
2020-12-01,2020-06-18,10306,44,1,0,0.022727272727272728,0
2020-12-01,2020-06-18,10307,8,1,0,0.125,0
2020-12-01,2020-06-18,10308,18,0,0,0,NaN
2020-12-01,2020-06-18,10309,16,0,0,0,NaN
2020-12-01,2020-06-18,10310,25,0,0,0,NaN
2020-12-01,2020-06-18,10312,31,1,0,0.03225806451612903,0
2020-12-01,2020-06-18,10314,49,1,0,0.02040816326530612,0
2020-12-01,2020-06-18,10451,60,1,0,0.016666666666666666,0
2020-12-01,2020-06-18,10452,85,1,0,0.011764705882352941,0
2020-12-01,2020-06-18,10453,113,2,1,0.017699115044247787,0.5
2020-12-01,2020-06-18,10454,48,1,1,0.020833333333333332,1
2020-12-01,2020-06-18,10455,50,2,1,0.04,0.5
2020-12-01,2020-06-18,10456,110,0,0,0,NaN
2020-12-01,2020-06-18,10457,123,0,0,0,NaN
2020-12-01,2020-06-18,10458,88,0,0,0,NaN
2020-12-01,2020-06-18,10459,56,3,2,0.05357142857142857,0.6666666666666666
2020-12-01,2020-06-18,10460,76,1,0,0.013157894736842105,0
2020-12-01,2020-06-18,10461,61,0,0,0,NaN
2020-12-01,2020-06-18,10462,64,3,2,0.046875,0.6666666666666666
2020-12-01,2020-06-18,10463,48,2,1,0.041666666666666664,0.5
2020-12-01,2020-06-18,10464,1,0,0,0,NaN
2020-12-01,2020-06-18,10465,31,0,0,0,NaN
2020-12-01,2020-06-18,10466,86,4,2,0.046511627906976744,0.5
2020-12-01,2020-06-18,10467,123,3,2,0.024390243902439025,0.6666666666666666
2020-12-01,2020-06-18,10468,76,3,1,0.039473684210526314,0.3333333333333333
2020-12-01,2020-06-18,10469,60,0,0,0,NaN
2020-12-01,2020-06-18,10470,8,0,0,0,NaN
2020-12-01,2020-06-18,10471,10,0,0,0,NaN
2020-12-01,2020-06-18,10472,85,1,1,0.011764705882352941,1
2020-12-01,2020-06-18,10473,65,0,0,0,NaN
2020-12-01,2020-06-18,10474,14,1,0,0.07142857142857142,0
2020-12-01,2020-06-18,10475,34,1,0,0.029411764705882353,0
2020-12-01,2020-06-18,11004,11,0,0,0,NaN
2020-12-01,2020-06-18,11101,35,2,0,0.05714285714285714,0
2020-12-01,2020-06-18,11102,29,1,0,0.034482758620689655,0
2020-12-01,2020-06-18,11103,12,1,0,0.08333333333333333,0
2020-12-01,2020-06-18,11104,15,0,0,0,NaN
2020-12-01,2020-06-18,11105,19,2,1,0.10526315789473684,0.5
2020-12-01,2020-06-18,11106,23,0,0,0,NaN
2020-12-01,2020-06-18,11109,1,0,0,0,NaN
2020-12-01,2020-06-18,11201,48,0,0,0,NaN
